source_path,start_frame,end_frame,new_name
./pose_data/video_4422/video_4422_merged_scene_5_body_0.npy,0,133,4422_5_0.npy
./pose_data/video_4422/video_4422_merged_scene_6_body_0.npy,0,105,4422_6_0.npy
./pose_data/video_4422/video_4422_merged_scene_6_body_1.npy,0,105,4422_6_1.npy
./pose_data/video_4422/video_4422_merged_scene_6_body_2.npy,0,105,4422_6_2.npy
./pose_data/video_4422/video_4422_merged_scene_6_body_3.npy,0,105,4422_6_3.npy
./pose_data/video_4422/video_4422_merged_scene_6_body_4.npy,0,105,4422_6_4.npy
./pose_data/video_4422/video_4422_merged_scene_6_body_5.npy,0,105,4422_6_5.npy
./pose_data/video_4422/video_4422_merged_scene_7_body_0.npy,0,323,4422_7_0.npy
./pose_data/video_4422/video_4422_merged_scene_8_body_0.npy,0,187,4422_8_0.npy
./pose_data/video_4422/video_4422_merged_scene_9_body_0.npy,0,153,4422_9_0.npy
./pose_data/video_4423/video_4423_merged_scene_10_body_0.npy,0,208,4423_10_0.npy
./pose_data/video_4423/video_4423_merged_scene_10_body_1.npy,0,208,4423_10_1.npy
./pose_data/video_4423/video_4423_merged_scene_11_body_0.npy,0,207,4423_11_0.npy
./pose_data/video_4423/video_4423_merged_scene_11_body_1.npy,0,176,4423_11_1.npy
./pose_data/video_4423/video_4423_merged_scene_12_body_0.npy,0,103,4423_12_0.npy
./pose_data/video_4423/video_4423_merged_scene_12_body_1.npy,0,103,4423_12_1.npy
./pose_data/video_4423/video_4423_merged_scene_12_body_2.npy,0,103,4423_12_2.npy
./pose_data/video_4423/video_4423_merged_scene_12_body_3.npy,0,103,4423_12_3.npy
./pose_data/video_4423/video_4423_merged_scene_13_body_0.npy,0,159,4423_13_0.npy
./pose_data/video_4423/video_4423_merged_scene_13_body_1.npy,0,159,4423_13_1.npy
./pose_data/video_4423/video_4423_merged_scene_13_body_2.npy,0,121,4423_13_2.npy
./pose_data/video_4423/video_4423_merged_scene_14_body_0.npy,0,88,4423_14_0.npy
./pose_data/video_4423/video_4423_merged_scene_14_body_1.npy,0,88,4423_14_1.npy
./pose_data/video_4423/video_4423_merged_scene_15_body_0.npy,0,95,4423_15_0.npy
./pose_data/video_4423/video_4423_merged_scene_15_body_1.npy,0,95,4423_15_1.npy
./pose_data/video_4423/video_4423_merged_scene_15_body_2.npy,0,95,4423_15_2.npy
./pose_data/video_4423/video_4423_merged_scene_15_body_3.npy,0,95,4423_15_3.npy
./pose_data/video_4423/video_4423_merged_scene_15_body_4.npy,0,95,4423_15_4.npy
./pose_data/video_4423/video_4423_merged_scene_16_body_0.npy,0,71,4423_16_0.npy
./pose_data/video_4423/video_4423_merged_scene_16_body_1.npy,0,71,4423_16_1.npy
./pose_data/video_4423/video_4423_merged_scene_16_body_2.npy,0,71,4423_16_2.npy
./pose_data/video_4423/video_4423_merged_scene_16_body_3.npy,19,71,4423_16_3.npy
./pose_data/video_4423/video_4423_merged_scene_16_body_4.npy,12,71,4423_16_4.npy
./pose_data/video_4423/video_4423_merged_scene_16_body_5.npy,0,71,4423_16_5.npy
./pose_data/video_4423/video_4423_merged_scene_16_body_6.npy,0,71,4423_16_6.npy
./pose_data/video_4423/video_4423_merged_scene_17_body_0.npy,0,151,4423_17_0.npy
./pose_data/video_4423/video_4423_merged_scene_17_body_1.npy,0,151,4423_17_1.npy
./pose_data/video_4423/video_4423_merged_scene_18_body_0.npy,0,189,4423_18_0.npy
./pose_data/video_4423/video_4423_merged_scene_18_body_1.npy,0,189,4423_18_1.npy
./pose_data/video_4423/video_4423_merged_scene_18_body_2.npy,0,189,4423_18_2.npy
./pose_data/video_4423/video_4423_merged_scene_18_body_3.npy,12,189,4423_18_3.npy
./pose_data/video_4423/video_4423_merged_scene_19_body_0.npy,0,139,4423_19_0.npy
./pose_data/video_4423/video_4423_merged_scene_19_body_1.npy,0,139,4423_19_1.npy
./pose_data/video_4423/video_4423_merged_scene_19_body_2.npy,0,139,4423_19_2.npy
./pose_data/video_4423/video_4423_merged_scene_1_body_0.npy,0,80,4423_1_0.npy
./pose_data/video_4423/video_4423_merged_scene_1_body_1.npy,0,80,4423_1_1.npy
./pose_data/video_4423/video_4423_merged_scene_1_body_2.npy,0,80,4423_1_2.npy
./pose_data/video_4423/video_4423_merged_scene_1_body_3.npy,0,80,4423_1_3.npy
./pose_data/video_4423/video_4423_merged_scene_1_body_4.npy,0,80,4423_1_4.npy
./pose_data/video_4423/video_4423_merged_scene_1_body_5.npy,0,80,4423_1_5.npy
./pose_data/video_4423/video_4423_merged_scene_20_body_0.npy,0,87,4423_20_0.npy
./pose_data/video_4423/video_4423_merged_scene_20_body_1.npy,0,67,4423_20_1.npy
./pose_data/video_4423/video_4423_merged_scene_20_body_2.npy,0,87,4423_20_2.npy
./pose_data/video_4423/video_4423_merged_scene_20_body_3.npy,23,87,4423_20_3.npy
./pose_data/video_4423/video_4423_merged_scene_21_body_0.npy,0,232,4423_21_0.npy
./pose_data/video_4423/video_4423_merged_scene_21_body_1.npy,0,232,4423_21_1.npy
./pose_data/video_4423/video_4423_merged_scene_21_body_2.npy,0,232,4423_21_2.npy
./pose_data/video_4423/video_4423_merged_scene_21_body_3.npy,0,232,4423_21_3.npy
./pose_data/video_4423/video_4423_merged_scene_22_body_0.npy,0,81,4423_22_0.npy
./pose_data/video_4423/video_4423_merged_scene_22_body_1.npy,0,81,4423_22_1.npy
./pose_data/video_4423/video_4423_merged_scene_22_body_2.npy,0,81,4423_22_2.npy
./pose_data/video_4423/video_4423_merged_scene_22_body_3.npy,0,81,4423_22_3.npy
./pose_data/video_4423/video_4423_merged_scene_22_body_4.npy,0,81,4423_22_4.npy
./pose_data/video_4423/video_4423_merged_scene_22_body_5.npy,0,81,4423_22_5.npy
./pose_data/video_4423/video_4423_merged_scene_22_body_6.npy,0,81,4423_22_6.npy
./pose_data/video_4423/video_4423_merged_scene_22_body_7.npy,0,81,4423_22_7.npy
./pose_data/video_4423/video_4423_merged_scene_22_body_8.npy,0,81,4423_22_8.npy
./pose_data/video_4423/video_4423_merged_scene_22_body_9.npy,0,81,4423_22_9.npy
./pose_data/video_4423/video_4423_merged_scene_23_body_0.npy,0,124,4423_23_0.npy
./pose_data/video_4423/video_4423_merged_scene_23_body_1.npy,0,124,4423_23_1.npy
./pose_data/video_4423/video_4423_merged_scene_23_body_2.npy,0,124,4423_23_2.npy
./pose_data/video_4423/video_4423_merged_scene_24_body_0.npy,0,175,4423_24_0.npy
./pose_data/video_4423/video_4423_merged_scene_24_body_1.npy,0,103,4423_24_1.npy
./pose_data/video_4423/video_4423_merged_scene_24_body_2.npy,0,175,4423_24_2.npy
./pose_data/video_4423/video_4423_merged_scene_25_body_0.npy,0,285,4423_25_0.npy
./pose_data/video_4423/video_4423_merged_scene_25_body_1.npy,0,285,4423_25_1.npy
./pose_data/video_4423/video_4423_merged_scene_25_body_2.npy,0,285,4423_25_2.npy
./pose_data/video_4423/video_4423_merged_scene_25_body_3.npy,0,285,4423_25_3.npy
./pose_data/video_4423/video_4423_merged_scene_25_body_4.npy,37,285,4423_25_4.npy
./pose_data/video_4423/video_4423_merged_scene_25_body_5.npy,16,285,4423_25_5.npy
./pose_data/video_4423/video_4423_merged_scene_25_body_6.npy,0,285,4423_25_6.npy
./pose_data/video_4423/video_4423_merged_scene_25_body_7.npy,0,285,4423_25_7.npy
./pose_data/video_4423/video_4423_merged_scene_25_body_8.npy,0,285,4423_25_8.npy
./pose_data/video_4423/video_4423_merged_scene_25_body_9.npy,37,285,4423_25_9.npy
./pose_data/video_4423/video_4423_merged_scene_26_body_0.npy,0,147,4423_26_0.npy
./pose_data/video_4423/video_4423_merged_scene_26_body_1.npy,0,147,4423_26_1.npy
./pose_data/video_4423/video_4423_merged_scene_26_body_2.npy,0,147,4423_26_2.npy
./pose_data/video_4423/video_4423_merged_scene_26_body_3.npy,0,147,4423_26_3.npy
./pose_data/video_4423/video_4423_merged_scene_26_body_4.npy,0,147,4423_26_4.npy
./pose_data/video_4423/video_4423_merged_scene_2_body_0.npy,0,185,4423_2_0.npy
./pose_data/video_4423/video_4423_merged_scene_2_body_1.npy,0,185,4423_2_1.npy
./pose_data/video_4423/video_4423_merged_scene_2_body_2.npy,0,185,4423_2_2.npy
./pose_data/video_4423/video_4423_merged_scene_2_body_3.npy,0,185,4423_2_3.npy
./pose_data/video_4423/video_4423_merged_scene_3_body_0.npy,0,99,4423_3_0.npy
./pose_data/video_4423/video_4423_merged_scene_3_body_1.npy,0,99,4423_3_1.npy
./pose_data/video_4423/video_4423_merged_scene_3_body_2.npy,0,99,4423_3_2.npy
./pose_data/video_4423/video_4423_merged_scene_4_body_0.npy,0,82,4423_4_0.npy
./pose_data/video_4423/video_4423_merged_scene_4_body_1.npy,0,82,4423_4_1.npy
./pose_data/video_4423/video_4423_merged_scene_4_body_2.npy,0,82,4423_4_2.npy
./pose_data/video_4423/video_4423_merged_scene_4_body_3.npy,0,82,4423_4_3.npy
./pose_data/video_4423/video_4423_merged_scene_4_body_4.npy,0,82,4423_4_4.npy
./pose_data/video_4423/video_4423_merged_scene_5_body_0.npy,0,221,4423_5_0.npy
./pose_data/video_4423/video_4423_merged_scene_5_body_1.npy,0,208,4423_5_1.npy
./pose_data/video_4423/video_4423_merged_scene_5_body_2.npy,0,221,4423_5_2.npy
./pose_data/video_4423/video_4423_merged_scene_5_body_3.npy,0,206,4423_5_3.npy
./pose_data/video_4423/video_4423_merged_scene_5_body_4.npy,8,221,4423_5_4.npy
./pose_data/video_4423/video_4423_merged_scene_5_body_5.npy,11,221,4423_5_5.npy
./pose_data/video_4423/video_4423_merged_scene_5_body_6.npy,0,221,4423_5_6.npy
./pose_data/video_4423/video_4423_merged_scene_5_body_7.npy,28,221,4423_5_7.npy
./pose_data/video_4423/video_4423_merged_scene_6_body_0.npy,0,99,4423_6_0.npy
./pose_data/video_4423/video_4423_merged_scene_6_body_1.npy,0,99,4423_6_1.npy
./pose_data/video_4423/video_4423_merged_scene_7_body_0.npy,0,85,4423_7_0.npy
./pose_data/video_4423/video_4423_merged_scene_7_body_1.npy,0,85,4423_7_1.npy
./pose_data/video_4423/video_4423_merged_scene_8_body_0.npy,0,69,4423_8_0.npy
./pose_data/video_4423/video_4423_merged_scene_8_body_1.npy,18,69,4423_8_1.npy
./pose_data/video_4423/video_4423_merged_scene_9_body_0.npy,0,185,4423_9_0.npy
./pose_data/video_4423/video_4423_merged_scene_9_body_1.npy,0,185,4423_9_1.npy
./pose_data/video_4424/video_4424_merged_scene_1_body_0.npy,0,89,4424_1_0.npy
./pose_data/video_4424/video_4424_merged_scene_1_body_1.npy,0,89,4424_1_1.npy
./pose_data/video_4424/video_4424_merged_scene_1_body_2.npy,12,89,4424_1_2.npy
./pose_data/video_4424/video_4424_merged_scene_2_body_0.npy,0,89,4424_2_0.npy
./pose_data/video_4424/video_4424_merged_scene_2_body_1.npy,0,89,4424_2_1.npy
./pose_data/video_4424/video_4424_merged_scene_2_body_2.npy,0,89,4424_2_2.npy
./pose_data/video_4424/video_4424_merged_scene_2_body_3.npy,0,89,4424_2_3.npy
./pose_data/video_4424/video_4424_merged_scene_2_body_4.npy,0,89,4424_2_4.npy
./pose_data/video_4424/video_4424_merged_scene_3_body_0.npy,0,74,4424_3_0.npy
./pose_data/video_4424/video_4424_merged_scene_4_body_0.npy,8,80,4424_4_0.npy
./pose_data/video_4424/video_4424_merged_scene_5_body_0.npy,0,131,4424_5_0.npy
./pose_data/video_4424/video_4424_merged_scene_5_body_1.npy,0,131,4424_5_1.npy
./pose_data/video_4424/video_4424_merged_scene_5_body_2.npy,0,131,4424_5_2.npy
./pose_data/video_4424/video_4424_merged_scene_6_body_0.npy,0,257,4424_6_0.npy
./pose_data/video_4424/video_4424_merged_scene_6_body_1.npy,0,257,4424_6_1.npy
./pose_data/video_4424/video_4424_merged_scene_6_body_2.npy,0,257,4424_6_2.npy
./pose_data/video_4424/video_4424_merged_scene_7_body_0.npy,19,92,4424_7_0.npy
./pose_data/video_4424/video_4424_merged_scene_7_body_1.npy,0,92,4424_7_1.npy
./pose_data/video_4424/video_4424_merged_scene_8_body_0.npy,19,64,4424_8_0.npy
./pose_data/video_4424/video_4424_merged_scene_8_body_1.npy,0,64,4424_8_1.npy
./pose_data/video_4424/video_4424_merged_scene_8_body_2.npy,18,64,4424_8_2.npy
./pose_data/video_4424/video_4424_merged_scene_8_body_3.npy,19,64,4424_8_3.npy
./pose_data/video_4424/video_4424_merged_scene_8_body_4.npy,0,64,4424_8_4.npy
./pose_data/video_4424/video_4424_merged_scene_8_body_5.npy,22,64,4424_8_5.npy
./pose_data/video_4424/video_4424_merged_scene_8_body_6.npy,0,64,4424_8_6.npy
./pose_data/video_4424/video_4424_merged_scene_8_body_7.npy,0,64,4424_8_7.npy
./pose_data/video_4425/video_4425_merged_scene_1_body_0.npy,0,104,4425_1_0.npy
./pose_data/video_4425/video_4425_merged_scene_1_body_1.npy,0,77,4425_1_1.npy
./pose_data/video_4425/video_4425_merged_scene_2_body_0.npy,0,139,4425_2_0.npy
./pose_data/video_4425/video_4425_merged_scene_2_body_1.npy,0,139,4425_2_1.npy
./pose_data/video_4425/video_4425_merged_scene_3_body_0.npy,0,266,4425_3_0.npy
./pose_data/video_4425/video_4425_merged_scene_4_body_0.npy,0,233,4425_4_0.npy
./pose_data/video_4425/video_4425_merged_scene_5_body_0.npy,0,76,4425_5_0.npy
./pose_data/video_4425/video_4425_merged_scene_5_body_1.npy,0,67,4425_5_1.npy
./pose_data/video_4425/video_4425_merged_scene_5_body_2.npy,0,76,4425_5_2.npy
./pose_data/video_4425/video_4425_merged_scene_5_body_3.npy,0,64,4425_5_3.npy
./pose_data/video_4425/video_4425_merged_scene_5_body_4.npy,0,76,4425_5_4.npy
./pose_data/video_4425/video_4425_merged_scene_5_body_5.npy,0,52,4425_5_5.npy
./pose_data/video_4426/video_4426_merged_scene_1_body_0.npy,0,185,4426_1_0.npy
./pose_data/video_4426/video_4426_merged_scene_1_body_1.npy,0,174,4426_1_1.npy
./pose_data/video_4426/video_4426_merged_scene_1_body_2.npy,0,185,4426_1_2.npy
./pose_data/video_4426/video_4426_merged_scene_1_body_3.npy,8,185,4426_1_3.npy
./pose_data/video_4426/video_4426_merged_scene_1_body_4.npy,0,185,4426_1_4.npy
./pose_data/video_4426/video_4426_merged_scene_1_body_5.npy,0,185,4426_1_5.npy
./pose_data/video_4426/video_4426_merged_scene_1_body_6.npy,0,185,4426_1_6.npy
./pose_data/video_4426/video_4426_merged_scene_2_body_0.npy,0,93,4426_2_0.npy
./pose_data/video_4426/video_4426_merged_scene_2_body_1.npy,0,93,4426_2_1.npy
./pose_data/video_4426/video_4426_merged_scene_2_body_2.npy,0,81,4426_2_2.npy
./pose_data/video_4426/video_4426_merged_scene_2_body_3.npy,0,93,4426_2_3.npy
./pose_data/video_4426/video_4426_merged_scene_2_body_4.npy,0,76,4426_2_4.npy
./pose_data/video_4426/video_4426_merged_scene_3_body_0.npy,0,104,4426_3_0.npy
./pose_data/video_4426/video_4426_merged_scene_3_body_1.npy,0,104,4426_3_1.npy
./pose_data/video_4427/video_4427_merged_scene_10_body_0.npy,0,61,4427_10_0.npy
./pose_data/video_4427/video_4427_merged_scene_10_body_1.npy,0,61,4427_10_1.npy
./pose_data/video_4427/video_4427_merged_scene_10_body_2.npy,0,61,4427_10_2.npy
./pose_data/video_4427/video_4427_merged_scene_10_body_3.npy,0,61,4427_10_3.npy
./pose_data/video_4427/video_4427_merged_scene_10_body_4.npy,0,61,4427_10_4.npy
./pose_data/video_4427/video_4427_merged_scene_11_body_0.npy,0,112,4427_11_0.npy
./pose_data/video_4427/video_4427_merged_scene_11_body_1.npy,0,112,4427_11_1.npy
./pose_data/video_4427/video_4427_merged_scene_12_body_0.npy,0,139,4427_12_0.npy
./pose_data/video_4427/video_4427_merged_scene_12_body_1.npy,0,139,4427_12_1.npy
./pose_data/video_4427/video_4427_merged_scene_12_body_2.npy,0,139,4427_12_2.npy
./pose_data/video_4427/video_4427_merged_scene_12_body_3.npy,0,139,4427_12_3.npy
./pose_data/video_4427/video_4427_merged_scene_13_body_0.npy,0,69,4427_13_0.npy
./pose_data/video_4427/video_4427_merged_scene_13_body_1.npy,0,69,4427_13_1.npy
./pose_data/video_4427/video_4427_merged_scene_13_body_2.npy,12,69,4427_13_2.npy
./pose_data/video_4427/video_4427_merged_scene_13_body_3.npy,0,69,4427_13_3.npy
./pose_data/video_4427/video_4427_merged_scene_13_body_4.npy,0,69,4427_13_4.npy
./pose_data/video_4427/video_4427_merged_scene_13_body_5.npy,11,69,4427_13_5.npy
./pose_data/video_4427/video_4427_merged_scene_14_body_0.npy,0,74,4427_14_0.npy
./pose_data/video_4427/video_4427_merged_scene_14_body_1.npy,0,74,4427_14_1.npy
./pose_data/video_4427/video_4427_merged_scene_14_body_2.npy,0,74,4427_14_2.npy
./pose_data/video_4427/video_4427_merged_scene_14_body_3.npy,0,74,4427_14_3.npy
./pose_data/video_4427/video_4427_merged_scene_14_body_4.npy,0,74,4427_14_4.npy
./pose_data/video_4427/video_4427_merged_scene_15_body_0.npy,0,178,4427_15_0.npy
./pose_data/video_4427/video_4427_merged_scene_15_body_1.npy,0,178,4427_15_1.npy
./pose_data/video_4427/video_4427_merged_scene_15_body_10.npy,7,178,4427_15_10.npy
./pose_data/video_4427/video_4427_merged_scene_15_body_2.npy,0,178,4427_15_2.npy
./pose_data/video_4427/video_4427_merged_scene_15_body_3.npy,0,178,4427_15_3.npy
./pose_data/video_4427/video_4427_merged_scene_15_body_4.npy,0,178,4427_15_4.npy
./pose_data/video_4427/video_4427_merged_scene_15_body_5.npy,0,178,4427_15_5.npy
./pose_data/video_4427/video_4427_merged_scene_15_body_6.npy,0,178,4427_15_6.npy
./pose_data/video_4427/video_4427_merged_scene_15_body_7.npy,0,178,4427_15_7.npy
./pose_data/video_4427/video_4427_merged_scene_15_body_8.npy,0,178,4427_15_8.npy
./pose_data/video_4427/video_4427_merged_scene_15_body_9.npy,0,178,4427_15_9.npy
./pose_data/video_4427/video_4427_merged_scene_16_body_0.npy,0,133,4427_16_0.npy
./pose_data/video_4427/video_4427_merged_scene_16_body_1.npy,58,133,4427_16_1.npy
./pose_data/video_4427/video_4427_merged_scene_16_body_2.npy,0,133,4427_16_2.npy
./pose_data/video_4427/video_4427_merged_scene_16_body_3.npy,0,133,4427_16_3.npy
./pose_data/video_4427/video_4427_merged_scene_17_body_0.npy,0,89,4427_17_0.npy
./pose_data/video_4427/video_4427_merged_scene_17_body_1.npy,0,89,4427_17_1.npy
./pose_data/video_4427/video_4427_merged_scene_17_body_2.npy,0,89,4427_17_2.npy
./pose_data/video_4427/video_4427_merged_scene_17_body_3.npy,7,89,4427_17_3.npy
./pose_data/video_4427/video_4427_merged_scene_17_body_4.npy,0,89,4427_17_4.npy
./pose_data/video_4427/video_4427_merged_scene_17_body_5.npy,20,89,4427_17_5.npy
./pose_data/video_4427/video_4427_merged_scene_17_body_6.npy,0,89,4427_17_6.npy
./pose_data/video_4427/video_4427_merged_scene_18_body_0.npy,0,183,4427_18_0.npy
./pose_data/video_4427/video_4427_merged_scene_18_body_1.npy,0,183,4427_18_1.npy
./pose_data/video_4427/video_4427_merged_scene_18_body_2.npy,0,183,4427_18_2.npy
./pose_data/video_4427/video_4427_merged_scene_18_body_3.npy,0,183,4427_18_3.npy
./pose_data/video_4427/video_4427_merged_scene_18_body_4.npy,0,183,4427_18_4.npy
./pose_data/video_4427/video_4427_merged_scene_18_body_5.npy,0,183,4427_18_5.npy
./pose_data/video_4427/video_4427_merged_scene_18_body_6.npy,28,183,4427_18_6.npy
./pose_data/video_4427/video_4427_merged_scene_18_body_7.npy,0,183,4427_18_7.npy
./pose_data/video_4427/video_4427_merged_scene_18_body_8.npy,0,183,4427_18_8.npy
./pose_data/video_4427/video_4427_merged_scene_1_body_0.npy,0,92,4427_1_0.npy
./pose_data/video_4427/video_4427_merged_scene_1_body_1.npy,0,92,4427_1_1.npy
./pose_data/video_4427/video_4427_merged_scene_1_body_2.npy,0,92,4427_1_2.npy
./pose_data/video_4427/video_4427_merged_scene_1_body_3.npy,0,92,4427_1_3.npy
./pose_data/video_4427/video_4427_merged_scene_1_body_4.npy,0,92,4427_1_4.npy
./pose_data/video_4427/video_4427_merged_scene_1_body_5.npy,0,92,4427_1_5.npy
./pose_data/video_4427/video_4427_merged_scene_1_body_6.npy,0,92,4427_1_6.npy
./pose_data/video_4427/video_4427_merged_scene_1_body_7.npy,0,92,4427_1_7.npy
./pose_data/video_4427/video_4427_merged_scene_1_body_8.npy,0,92,4427_1_8.npy
./pose_data/video_4427/video_4427_merged_scene_2_body_0.npy,0,100,4427_2_0.npy
./pose_data/video_4427/video_4427_merged_scene_3_body_0.npy,0,64,4427_3_0.npy
./pose_data/video_4427/video_4427_merged_scene_3_body_1.npy,0,42,4427_3_1.npy
./pose_data/video_4427/video_4427_merged_scene_3_body_2.npy,0,43,4427_3_2.npy
./pose_data/video_4427/video_4427_merged_scene_4_body_0.npy,0,65,4427_4_0.npy
./pose_data/video_4427/video_4427_merged_scene_4_body_1.npy,0,65,4427_4_1.npy
./pose_data/video_4427/video_4427_merged_scene_4_body_2.npy,0,65,4427_4_2.npy
./pose_data/video_4427/video_4427_merged_scene_4_body_3.npy,0,65,4427_4_3.npy
./pose_data/video_4427/video_4427_merged_scene_4_body_4.npy,0,65,4427_4_4.npy
./pose_data/video_4427/video_4427_merged_scene_4_body_5.npy,0,65,4427_4_5.npy
./pose_data/video_4427/video_4427_merged_scene_4_body_6.npy,0,65,4427_4_6.npy
./pose_data/video_4427/video_4427_merged_scene_4_body_7.npy,0,65,4427_4_7.npy
./pose_data/video_4427/video_4427_merged_scene_5_body_0.npy,0,69,4427_5_0.npy
./pose_data/video_4427/video_4427_merged_scene_5_body_1.npy,0,69,4427_5_1.npy
./pose_data/video_4427/video_4427_merged_scene_5_body_2.npy,0,69,4427_5_2.npy
./pose_data/video_4427/video_4427_merged_scene_5_body_3.npy,0,69,4427_5_3.npy
./pose_data/video_4427/video_4427_merged_scene_5_body_4.npy,0,69,4427_5_4.npy
./pose_data/video_4427/video_4427_merged_scene_5_body_5.npy,0,69,4427_5_5.npy
./pose_data/video_4427/video_4427_merged_scene_5_body_6.npy,0,69,4427_5_6.npy
./pose_data/video_4427/video_4427_merged_scene_5_body_7.npy,0,69,4427_5_7.npy
./pose_data/video_4427/video_4427_merged_scene_5_body_8.npy,0,69,4427_5_8.npy
./pose_data/video_4427/video_4427_merged_scene_6_body_0.npy,0,106,4427_6_0.npy
./pose_data/video_4427/video_4427_merged_scene_6_body_1.npy,0,106,4427_6_1.npy
./pose_data/video_4427/video_4427_merged_scene_6_body_10.npy,0,106,4427_6_10.npy
./pose_data/video_4427/video_4427_merged_scene_6_body_11.npy,0,106,4427_6_11.npy
./pose_data/video_4427/video_4427_merged_scene_6_body_12.npy,0,106,4427_6_12.npy
./pose_data/video_4427/video_4427_merged_scene_6_body_2.npy,0,106,4427_6_2.npy
./pose_data/video_4427/video_4427_merged_scene_6_body_3.npy,0,106,4427_6_3.npy
./pose_data/video_4427/video_4427_merged_scene_6_body_4.npy,0,106,4427_6_4.npy
./pose_data/video_4427/video_4427_merged_scene_6_body_5.npy,0,106,4427_6_5.npy
./pose_data/video_4427/video_4427_merged_scene_6_body_6.npy,24,106,4427_6_6.npy
./pose_data/video_4427/video_4427_merged_scene_6_body_7.npy,0,106,4427_6_7.npy
./pose_data/video_4427/video_4427_merged_scene_6_body_8.npy,0,106,4427_6_8.npy
./pose_data/video_4427/video_4427_merged_scene_6_body_9.npy,0,106,4427_6_9.npy
./pose_data/video_4427/video_4427_merged_scene_7_body_0.npy,0,88,4427_7_0.npy
./pose_data/video_4427/video_4427_merged_scene_7_body_1.npy,0,88,4427_7_1.npy
./pose_data/video_4427/video_4427_merged_scene_7_body_2.npy,0,88,4427_7_2.npy
./pose_data/video_4427/video_4427_merged_scene_7_body_3.npy,0,88,4427_7_3.npy
./pose_data/video_4427/video_4427_merged_scene_7_body_4.npy,0,88,4427_7_4.npy
./pose_data/video_4427/video_4427_merged_scene_7_body_5.npy,0,88,4427_7_5.npy
./pose_data/video_4427/video_4427_merged_scene_7_body_6.npy,0,88,4427_7_6.npy
./pose_data/video_4427/video_4427_merged_scene_7_body_7.npy,0,88,4427_7_7.npy
./pose_data/video_4427/video_4427_merged_scene_7_body_8.npy,0,88,4427_7_8.npy
./pose_data/video_4427/video_4427_merged_scene_8_body_0.npy,0,125,4427_8_0.npy
./pose_data/video_4427/video_4427_merged_scene_8_body_1.npy,0,125,4427_8_1.npy
./pose_data/video_4427/video_4427_merged_scene_9_body_0.npy,0,62,4427_9_0.npy
./pose_data/video_4427/video_4427_merged_scene_9_body_1.npy,18,62,4427_9_1.npy
./pose_data/video_4427/video_4427_merged_scene_9_body_2.npy,0,62,4427_9_2.npy
./pose_data/video_4427/video_4427_merged_scene_9_body_3.npy,8,62,4427_9_3.npy
./pose_data/video_4427/video_4427_merged_scene_9_body_4.npy,0,62,4427_9_4.npy
./pose_data/video_4428/video_4428_merged_scene_1_body_0.npy,7,123,4428_1_0.npy
./pose_data/video_4429/video_4429_merged_scene_1_body_0.npy,0,206,4429_1_0.npy
./pose_data/video_4431/video_4431_merged_scene_1_body_0.npy,0,110,4431_1_0.npy
./pose_data/video_4433/video_4433_merged_scene_10_body_0.npy,0,350,4433_10_0.npy
./pose_data/video_4433/video_4433_merged_scene_11_body_0.npy,0,201,4433_11_0.npy
./pose_data/video_4433/video_4433_merged_scene_11_body_1.npy,0,201,4433_11_1.npy
./pose_data/video_4433/video_4433_merged_scene_12_body_0.npy,0,97,4433_12_0.npy
./pose_data/video_4433/video_4433_merged_scene_12_body_1.npy,0,97,4433_12_1.npy
./pose_data/video_4433/video_4433_merged_scene_12_body_2.npy,0,97,4433_12_2.npy
./pose_data/video_4433/video_4433_merged_scene_12_body_3.npy,7,97,4433_12_3.npy
./pose_data/video_4433/video_4433_merged_scene_12_body_4.npy,0,61,4433_12_4.npy
./pose_data/video_4433/video_4433_merged_scene_12_body_5.npy,23,28,4433_12_5.npy
./pose_data/video_4433/video_4433_merged_scene_13_body_0.npy,0,94,4433_13_0.npy
./pose_data/video_4433/video_4433_merged_scene_13_body_1.npy,0,54,4433_13_1.npy
./pose_data/video_4433/video_4433_merged_scene_13_body_2.npy,0,83,4433_13_2.npy
./pose_data/video_4433/video_4433_merged_scene_13_body_3.npy,0,79,4433_13_3.npy
./pose_data/video_4433/video_4433_merged_scene_14_body_0.npy,0,428,4433_14_0.npy
./pose_data/video_4433/video_4433_merged_scene_15_body_0.npy,0,95,4433_15_0.npy
./pose_data/video_4433/video_4433_merged_scene_15_body_1.npy,0,95,4433_15_1.npy
./pose_data/video_4433/video_4433_merged_scene_15_body_2.npy,22,95,4433_15_2.npy
./pose_data/video_4433/video_4433_merged_scene_15_body_3.npy,0,95,4433_15_3.npy
./pose_data/video_4433/video_4433_merged_scene_15_body_4.npy,0,95,4433_15_4.npy
./pose_data/video_4433/video_4433_merged_scene_1_body_0.npy,0,147,4433_1_0.npy
./pose_data/video_4433/video_4433_merged_scene_1_body_1.npy,0,147,4433_1_1.npy
./pose_data/video_4433/video_4433_merged_scene_1_body_2.npy,0,147,4433_1_2.npy
./pose_data/video_4433/video_4433_merged_scene_2_body_0.npy,0,71,4433_2_0.npy
./pose_data/video_4433/video_4433_merged_scene_2_body_1.npy,0,71,4433_2_1.npy
./pose_data/video_4433/video_4433_merged_scene_2_body_2.npy,0,44,4433_2_2.npy
./pose_data/video_4433/video_4433_merged_scene_3_body_0.npy,0,277,4433_3_0.npy
